"gid","trial","rep","block","grain.yield"
7311059,"EYTBWB5IR_20",2,3,6.93303641
7311085,"EYTBWB5IR_20",2,3,7.48660762
7311068,"EYTBWB5IR_20",2,3,7.48660747
7396931,"EYTBWB5IR_20",2,3,6.53794677
7310906,"EYTBWB5IR_20",2,4,6.78125011
7311077,"EYTBWB5IR_20",2,4,7.08035756
6176013,"EYTBWB5IR_20",2,4,7.9553572
7310936,"EYTBWB5IR_20",2,4,7.2008932
7398776,"EYTBWB5IR_02",1,1,6.53571413
7311140,"EYTBWB5IR_20",2,4,6.79464386
7396892,"EYTBWB5IR_20",2,5,6.99107165
7311109,"EYTBWB5IR_20",2,5,7.02678659
7311132,"EYTBWB5IR_20",2,5,7.22767974
7310905,"EYTBWB5IR_20",2,5,7.6160718
7310972,"EYTBWB5IR_20",2,5,6.44419626
7396825,"EYTBWB5IR_20",2,6,6.66517932
7396942,"EYTBWB5IR_20",2,6,6.54910789
7310946,"EYTBWB5IR_20",2,6,7.66071423
7311118,"EYTBWB5IR_20",2,6,6.62946471
7312477,"EYTBWB5IR_02",1,2,7.36160716
7311105,"EYTBWB5IR_20",2,6,6.36607153
7311059,"EYTBWB5IR_20",3,1,6.53348242
7310936,"EYTBWB5IR_20",3,1,7.10714321
7311040,"EYTBWB5IR_20",3,1,6.56919639
4755014,"EYTBWB5IR_20",3,1,7.1651796
7311109,"EYTBWB5IR_20",3,1,6.6674116
7310946,"EYTBWB5IR_20",3,2,7.49107124
7311095,"EYTBWB5IR_20",3,2,7.47321451
7311085,"EYTBWB5IR_20",3,2,7.53125063
7310906,"EYTBWB5IR_20",3,2,7.28571412
7398782,"EYTBWB5IR_02",1,2,6.34151819
7396863,"EYTBWB5IR_20",3,2,6.95535745
7311118,"EYTBWB5IR_20",3,3,6.83035772
7311137,"EYTBWB5IR_20",3,3,7.16964384
7396942,"EYTBWB5IR_20",3,3,6.9196439
7311132,"EYTBWB5IR_20",3,3,6.69642975
7311105,"EYTBWB5IR_20",3,3,6.25223254
7311113,"EYTBWB5IR_20",3,4,6.74107169
7396856,"EYTBWB5IR_20",3,4,7.02678636
7311077,"EYTBWB5IR_20",3,4,7.85714357
7396931,"EYTBWB5IR_20",3,4,7.34375078
7398783,"EYTBWB5IR_02",1,2,6.80357122
7310905,"EYTBWB5IR_20",3,4,8.1250009
7310972,"EYTBWB5IR_20",3,5,7.29017927
7310918,"EYTBWB5IR_20",3,5,7.33928615
7311068,"EYTBWB5IR_20",3,5,7.41071448
7311134,"EYTBWB5IR_20",3,5,7.16964381
7310981,"EYTBWB5IR_20",3,5,7.3750003
6176013,"EYTBWB5IR_20",3,6,8.2991073
7396892,"EYTBWB5IR_20",3,6,7.29910766
7311140,"EYTBWB5IR_20",3,6,7.13392987
7396825,"EYTBWB5IR_20",3,6,6.86160733
7398785,"EYTBWB5IR_02",1,2,7.06250025
7310930,"EYTBWB5IR_20",3,6,7.10267918
7398789,"EYTBWB5IR_02",1,2,6.90178628
6176013,"EYTBWB5IR_21",1,1,NA
4755014,"EYTBWB5IR_21",1,1,7.0267864
7311152,"EYTBWB5IR_21",1,1,7.0044647
7311160,"EYTBWB5IR_21",1,1,7.2366071
7396957,"EYTBWB5IR_21",1,1,5.31696413
7396982,"EYTBWB5IR_21",1,2,7.19196416
7311174,"EYTBWB5IR_21",1,2,6.89732119
7396999,"EYTBWB5IR_21",1,2,6.87500022
7397010,"EYTBWB5IR_21",1,2,6.75892925
7312482,"EYTBWB5IR_02",1,3,6.35491131
7397011,"EYTBWB5IR_21",1,2,6.83928628
7397016,"EYTBWB5IR_21",1,3,7.04017931
7397021,"EYTBWB5IR_21",1,3,7.40625034
7397023,"EYTBWB5IR_21",1,3,6.99107137
7397025,"EYTBWB5IR_21",1,3,7.3794644
7311193,"EYTBWB5IR_21",1,3,6.41964343
7311200,"EYTBWB5IR_21",1,4,6.60714346
7397035,"EYTBWB5IR_21",1,4,6.92857149
7397045,"EYTBWB5IR_21",1,4,7.46875052
7397065,"EYTBWB5IR_21",1,4,7.86607155
7312485,"EYTBWB5IR_02",1,3,6.53794634
7397073,"EYTBWB5IR_21",1,4,8.01339358
7311249,"EYTBWB5IR_21",1,5,7.75446461
7397094,"EYTBWB5IR_21",1,5,7.58482164
7397107,"EYTBWB5IR_21",1,5,7.49553667
7311300,"EYTBWB5IR_21",1,5,6.7455367
7397155,"EYTBWB5IR_21",1,5,7.03125073
7397162,"EYTBWB5IR_21",1,6,7.13392976
7397167,"EYTBWB5IR_21",1,6,6.91964379
7311326,"EYTBWB5IR_21",1,6,7.32142982
7397172,"EYTBWB5IR_21",1,6,7.43303685
7312499,"EYTBWB5IR_02",1,3,6.86160737
7397183,"EYTBWB5IR_21",1,6,6.94196488
7397167,"EYTBWB5IR_21",2,1,6.7053578
7397011,"EYTBWB5IR_21",2,1,6.87500029
4755014,"EYTBWB5IR_21",2,1,6.7678575
7311193,"EYTBWB5IR_21",2,1,6.44866144
7397021,"EYTBWB5IR_21",2,1,7.12053635
7397035,"EYTBWB5IR_21",2,2,6.8839295
7397107,"EYTBWB5IR_21",2,2,7.26785768
7396982,"EYTBWB5IR_21",2,2,7.48214317
7311326,"EYTBWB5IR_21",2,2,6.96875083
7398813,"EYTBWB5IR_02",1,3,6.3437504
7396957,"EYTBWB5IR_21",2,2,6.32812514
7397023,"EYTBWB5IR_21",2,3,6.76339338
7397025,"EYTBWB5IR_21",2,3,7.91517941
7311249,"EYTBWB5IR_21",2,3,7.44196462
7311200,"EYTBWB5IR_21",2,3,6.30133947
7397162,"EYTBWB5IR_21",2,3,6.61160777
7311160,"EYTBWB5IR_21",2,4,6.94196411
7397065,"EYTBWB5IR_21",2,4,7.23214356
6176013,"EYTBWB5IR_21",2,4,7.9151792
7311174,"EYTBWB5IR_21",2,4,7.3750002
7312515,"EYTBWB5IR_02",1,3,6.94642943
7397172,"EYTBWB5IR_21",2,4,7.82142986
7397094,"EYTBWB5IR_21",2,5,6.16517965
7397073,"EYTBWB5IR_21",2,5,7.77232159
7397155,"EYTBWB5IR_21",2,5,7.59821474
7311152,"EYTBWB5IR_21",2,5,7.3526798
7397010,"EYTBWB5IR_21",2,5,6.80357126
7397016,"EYTBWB5IR_21",2,6,7.50000032
7397183,"EYTBWB5IR_21",2,6,7.31250089
7396999,"EYTBWB5IR_21",2,6,6.79464323
7311300,"EYTBWB5IR_21",2,6,6.91964371
7312523,"EYTBWB5IR_02",1,4,7.37946446
7397045,"EYTBWB5IR_21",2,6,7.04017953
7397025,"EYTBWB5IR_21",3,1,7.33928642
7311174,"EYTBWB5IR_21",3,1,7.35714321
7397023,"EYTBWB5IR_21",3,1,6.98214339
4755014,"EYTBWB5IR_21",3,1,7.2946436
7397073,"EYTBWB5IR_21",3,1,7.9598216
7396999,"EYTBWB5IR_21",3,2,6.14285724
7397035,"EYTBWB5IR_21",3,2,7.61607151
7311249,"EYTBWB5IR_21",3,2,8.03571463
7311160,"EYTBWB5IR_21",3,2,6.69642912
7312527,"EYTBWB5IR_02",1,4,7.20089349
7311193,"EYTBWB5IR_21",3,2,6.29241145
7311300,"EYTBWB5IR_21",3,3,6.95089372
7311326,"EYTBWB5IR_21",3,3,7.95982184
7397183,"EYTBWB5IR_21",3,3,6.9196439
7397155,"EYTBWB5IR_21",3,3,7.21875075
7397045,"EYTBWB5IR_21",3,3,7.20982154
7397107,"EYTBWB5IR_21",3,4,7.15178669
7397021,"EYTBWB5IR_21",3,4,7.16071436
7397065,"EYTBWB5IR_21",3,4,7.48660757
7397162,"EYTBWB5IR_21",3,4,7.41071478
7312539,"EYTBWB5IR_02",1,4,6.41071452
7311152,"EYTBWB5IR_21",3,4,6.9062509
7397010,"EYTBWB5IR_21",3,5,6.71428627
7396957,"EYTBWB5IR_21",3,5,7.27678615
7311200,"EYTBWB5IR_21",3,5,7.29464348
7397167,"EYTBWB5IR_21",3,5,7.15178681
7397011,"EYTBWB5IR_21",3,5,6.7544643
6176013,"EYTBWB5IR_21",3,6,7.7008933
7397094,"EYTBWB5IR_21",3,6,7.91071466
7397172,"EYTBWB5IR_21",3,6,8.26785787
7397016,"EYTBWB5IR_21",3,6,7.35267933
7398846,"EYTBWB5IR_02",1,4,6.55133955
7396982,"EYTBWB5IR_21",3,6,7.22767918
7312551,"EYTBWB5IR_02",1,4,7.22767958
6176013,"EYTBWB5IR_22",1,1,8.1785711
4755014,"EYTBWB5IR_22",1,1,7.6517864
7397189,"EYTBWB5IR_22",1,1,7.3750007
7397190,"EYTBWB5IR_22",1,1,7.4866071
7397194,"EYTBWB5IR_22",1,1,7.74553613
7397195,"EYTBWB5IR_22",1,2,7.64285716
7397210,"EYTBWB5IR_22",1,2,7.77678619
7311365,"EYTBWB5IR_22",1,2,8.01785722
7311374,"EYTBWB5IR_22",1,2,7.62946425
7398872,"EYTBWB5IR_02",1,5,7.58482161
7311391,"EYTBWB5IR_22",1,2,7.15625028
7311407,"EYTBWB5IR_22",1,3,7.29910731
7311417,"EYTBWB5IR_22",1,3,7.83035734
7311425,"EYTBWB5IR_22",1,3,7.25000037
7397234,"EYTBWB5IR_22",1,3,7.1071434
7397241,"EYTBWB5IR_22",1,3,7.21875043
7397244,"EYTBWB5IR_22",1,4,7.25000046
7397245,"EYTBWB5IR_22",1,4,7.11160749
7397281,"EYTBWB5IR_22",1,4,7.85714352
7397287,"EYTBWB5IR_22",1,4,7.73660755
7398877,"EYTBWB5IR_02",1,5,7.03571464
7311435,"EYTBWB5IR_22",1,4,7.49107158
7311448,"EYTBWB5IR_22",1,5,6.99107161
7397341,"EYTBWB5IR_22",1,5,7.36160764
7311460,"EYTBWB5IR_22",1,5,7.41964367
7397361,"EYTBWB5IR_22",1,5,7.8035717
7397362,"EYTBWB5IR_22",1,5,7.47321473
7397363,"EYTBWB5IR_22",1,6,7.54017976
7397371,"EYTBWB5IR_22",1,6,7.19642979
7397372,"EYTBWB5IR_22",1,6,8.76785782
7397373,"EYTBWB5IR_22",1,6,7.46875085
7398884,"EYTBWB5IR_02",1,5,7.14732167
7311467,"EYTBWB5IR_22",1,6,7.01785788
7397371,"EYTBWB5IR_22",2,1,6.3459828
7311391,"EYTBWB5IR_22",2,1,7.24107129
4755014,"EYTBWB5IR_22",2,1,7.8437505
7397241,"EYTBWB5IR_22",2,1,7.94642944
7311417,"EYTBWB5IR_22",2,1,6.79464335
7397245,"EYTBWB5IR_22",2,2,7.0892865
7311460,"EYTBWB5IR_22",2,2,7.35267968
7397195,"EYTBWB5IR_22",2,2,7.97767917
7397372,"EYTBWB5IR_22",2,2,8.08035783
7398894,"EYTBWB5IR_02",1,5,7.2500007
7397194,"EYTBWB5IR_22",2,2,7.52232114
7311425,"EYTBWB5IR_22",2,3,7.79017938
7397234,"EYTBWB5IR_22",2,3,7.82589341
7311448,"EYTBWB5IR_22",2,3,7.45089362
7397244,"EYTBWB5IR_22",2,3,7.33928647
7397363,"EYTBWB5IR_22",2,3,7.49107177
7397190,"EYTBWB5IR_22",2,4,7.33035711
7397287,"EYTBWB5IR_22",2,4,7.34821456
6176013,"EYTBWB5IR_22",2,4,8.3794642
7397210,"EYTBWB5IR_22",2,4,7.7232142
7398895,"EYTBWB5IR_02",1,5,7.46428673
7397373,"EYTBWB5IR_22",2,4,7.49107186
7397341,"EYTBWB5IR_22",2,5,7.70089365
7311435,"EYTBWB5IR_22",2,5,7.36607159
7397362,"EYTBWB5IR_22",2,5,7.91964374
7397189,"EYTBWB5IR_22",2,5,7.2187508
7311374,"EYTBWB5IR_22",2,5,7.26339326
7311407,"EYTBWB5IR_22",2,6,7.44196432
7311467,"EYTBWB5IR_22",2,6,7.50000089
7311365,"EYTBWB5IR_22",2,6,7.80803623
7397361,"EYTBWB5IR_22",2,6,7.29910771
7398903,"EYTBWB5IR_02",1,6,6.69642976
7397281,"EYTBWB5IR_22",2,6,7.65178653
7397234,"EYTBWB5IR_22",3,1,7.02678642
7397210,"EYTBWB5IR_22",3,1,7.29464321
7311425,"EYTBWB5IR_22",3,1,8.04910739
4755014,"EYTBWB5IR_22",3,1,7.7812506
7311435,"EYTBWB5IR_22",3,1,7.4017866
7311365,"EYTBWB5IR_22",3,2,7.33482124
7397245,"EYTBWB5IR_22",3,2,7.86160751
7311448,"EYTBWB5IR_22",3,2,7.33035763
7397190,"EYTBWB5IR_22",3,2,6.83035712
7398909,"EYTBWB5IR_02",1,6,6.79464379
7397241,"EYTBWB5IR_22",3,2,7.31696445
7397361,"EYTBWB5IR_22",3,3,7.70535772
7397372,"EYTBWB5IR_22",3,3,8.53571484
7311467,"EYTBWB5IR_22",3,3,7.4642869
7397362,"EYTBWB5IR_22",3,3,7.57589375
7397281,"EYTBWB5IR_22",3,3,8.03125054
7311460,"EYTBWB5IR_22",3,4,7.23660769
7311417,"EYTBWB5IR_22",3,4,7.08035736
7397287,"EYTBWB5IR_22",3,4,7.07142957
7397363,"EYTBWB5IR_22",3,4,7.89285778
7398915,"EYTBWB5IR_02",1,6,6.44196482
7397189,"EYTBWB5IR_22",3,4,6.8169649
7311374,"EYTBWB5IR_22",3,5,6.95982127
7397194,"EYTBWB5IR_22",3,5,7.67410715
7397244,"EYTBWB5IR_22",3,5,7.37053648
7397371,"EYTBWB5IR_22",3,5,7.12946481
7311391,"EYTBWB5IR_22",3,5,6.9642863
6176013,"EYTBWB5IR_22",3,6,8.3035713
7397341,"EYTBWB5IR_22",3,6,7.65178666
7397373,"EYTBWB5IR_22",3,6,8.20535787
7311407,"EYTBWB5IR_22",3,6,NA
7398920,"EYTBWB5IR_02",1,6,7.33482185
7397195,"EYTBWB5IR_22",3,6,NA
7398922,"EYTBWB5IR_02",1,6,6.92410788
6176013,"EYTBWB5IR_23",1,1,NA
4755014,"EYTBWB5IR_23",1,1,8.0714294
7311468,"EYTBWB5IR_23",1,1,7.3928577
7311470,"EYTBWB5IR_23",1,1,7.3705361
7397412,"EYTBWB5IR_23",1,1,7.20535713
7311478,"EYTBWB5IR_23",1,2,6.92857116
7311481,"EYTBWB5IR_23",1,2,7.28571419
7397431,"EYTBWB5IR_23",1,2,7.14285722
7397442,"EYTBWB5IR_23",1,2,6.40401825
7398909,"EYTBWB5IR_02",2,1,6.7366078
7397493,"EYTBWB5IR_23",1,2,7.17857128
7397500,"EYTBWB5IR_23",1,3,7.05357131
7397501,"EYTBWB5IR_23",1,3,7.26785734
7397504,"EYTBWB5IR_23",1,3,7.45089337
7397510,"EYTBWB5IR_23",1,3,7.1116074
7397516,"EYTBWB5IR_23",1,3,7.08035743
7397520,"EYTBWB5IR_23",1,4,7.18303646
7311520,"EYTBWB5IR_23",1,4,7.23214349
7311526,"EYTBWB5IR_23",1,4,7.22321452
7397531,"EYTBWB5IR_23",1,4,7.51339355
7398789,"EYTBWB5IR_02",2,1,7.05803629
7397538,"EYTBWB5IR_23",1,4,7.05803658
7397540,"EYTBWB5IR_23",1,5,6.93750061
7397544,"EYTBWB5IR_23",1,5,6.63616164
7397551,"EYTBWB5IR_23",1,5,7.31696467
7397553,"EYTBWB5IR_23",1,5,6.9062507
7397555,"EYTBWB5IR_23",1,5,6.10714373
7397572,"EYTBWB5IR_23",1,6,6.70535776
7397582,"EYTBWB5IR_23",1,6,6.71428679
7397590,"EYTBWB5IR_23",1,6,7.26785782
7397604,"EYTBWB5IR_23",1,6,6.69419685
4755014,"EYTBWB5IR_02",2,1,6.9910715
7397627,"EYTBWB5IR_23",1,6,6.97767988
7397582,"EYTBWB5IR_23",2,1,6.7321438
7397493,"EYTBWB5IR_23",2,1,6.93303629
4755014,"EYTBWB5IR_23",2,1,7.2678575
7397516,"EYTBWB5IR_23",2,1,6.98660744
7397501,"EYTBWB5IR_23",2,1,6.80357135
7311520,"EYTBWB5IR_23",2,2,6.3950895
7397551,"EYTBWB5IR_23",2,2,7.18750068
7311478,"EYTBWB5IR_23",2,2,7.06696417
7397590,"EYTBWB5IR_23",2,2,6.97321483
7312515,"EYTBWB5IR_02",2,1,7.49107144
7397412,"EYTBWB5IR_23",2,2,6.63616114
7397504,"EYTBWB5IR_23",2,3,6.78125038
7397510,"EYTBWB5IR_23",2,3,7.25000041
7397540,"EYTBWB5IR_23",2,3,7.49553662
7397520,"EYTBWB5IR_23",2,3,7.01339347
7397572,"EYTBWB5IR_23",2,3,6.63616177
7311470,"EYTBWB5IR_23",2,4,6.84375011
7397531,"EYTBWB5IR_23",2,4,7.09375056
6176013,"EYTBWB5IR_23",2,4,7.9642862
7311481,"EYTBWB5IR_23",2,4,7.2276792
7312485,"EYTBWB5IR_02",2,1,6.33258935
7397604,"EYTBWB5IR_23",2,4,6.60937586
7397544,"EYTBWB5IR_23",2,5,6.37500065
7397538,"EYTBWB5IR_23",2,5,7.33928659
7397555,"EYTBWB5IR_23",2,5,6.68080474
7311468,"EYTBWB5IR_23",2,5,6.5558048
7397442,"EYTBWB5IR_23",2,5,7.25892926
7397500,"EYTBWB5IR_23",2,6,7.17857132
7397627,"EYTBWB5IR_23",2,6,6.90178689
7397431,"EYTBWB5IR_23",2,6,6.23660723
7397553,"EYTBWB5IR_23",2,6,6.57142971
7312527,"EYTBWB5IR_02",2,2,7.4196435
7311526,"EYTBWB5IR_23",2,6,7.21428653
7397510,"EYTBWB5IR_23",3,1,6.39285742
7311481,"EYTBWB5IR_23",3,1,7.05357121
7397504,"EYTBWB5IR_23",3,1,7.39732139
4755014,"EYTBWB5IR_23",3,1,6.9910716
7397538,"EYTBWB5IR_23",3,1,6.8750006
7397431,"EYTBWB5IR_23",3,2,6.26562524
7311520,"EYTBWB5IR_23",3,2,6.95982151
7397540,"EYTBWB5IR_23",3,2,7.15178663
7311470,"EYTBWB5IR_23",3,2,6.90178612
7398884,"EYTBWB5IR_02",2,2,6.91517968
7397516,"EYTBWB5IR_23",3,2,6.30803645
7397553,"EYTBWB5IR_23",3,3,6.83035772
7397590,"EYTBWB5IR_23",3,3,7.10267984
7397627,"EYTBWB5IR_23",3,3,7.0625009
7397555,"EYTBWB5IR_23",3,3,6.54464375
7311526,"EYTBWB5IR_23",3,3,7.11160754
7397551,"EYTBWB5IR_23",3,4,7.83035769
7397501,"EYTBWB5IR_23",3,4,6.79464336
7397531,"EYTBWB5IR_23",3,4,7.43750057
7397572,"EYTBWB5IR_23",3,4,7.22321478
7312477,"EYTBWB5IR_02",2,2,7.72321417
7311468,"EYTBWB5IR_23",3,4,5.2522329
7397442,"EYTBWB5IR_23",3,5,6.44642927
7397412,"EYTBWB5IR_23",3,5,6.17633915
7397520,"EYTBWB5IR_23",3,5,6.83035748
7397582,"EYTBWB5IR_23",3,5,6.71428681
7397493,"EYTBWB5IR_23",3,5,6.8169643
6176013,"EYTBWB5IR_23",3,6,8.3794643
7397544,"EYTBWB5IR_23",3,6,6.97321466
7397604,"EYTBWB5IR_23",3,6,7.10267987
7397500,"EYTBWB5IR_23",3,6,6.63839333
7398915,"EYTBWB5IR_02",2,2,5.46875083
7311478,"EYTBWB5IR_23",3,6,7.76339318
7398776,"EYTBWB5IR_02",2,2,6.69196414
6176013,"EYTBWB5IR_24",1,1,6.8928571
4755014,"EYTBWB5IR_24",1,1,6.6629464
7311536,"EYTBWB5IR_24",1,1,6.5870547
7311541,"EYTBWB5IR_24",1,1,6.5691961
7311544,"EYTBWB5IR_24",1,1,6.95535713
7311551,"EYTBWB5IR_24",1,2,6.34821416
7311555,"EYTBWB5IR_24",1,2,6.11383919
7311557,"EYTBWB5IR_24",1,2,6.62053622
7397646,"EYTBWB5IR_24",1,2,6.37053625
7312499,"EYTBWB5IR_02",2,3,5.96428638
7397661,"EYTBWB5IR_24",1,2,6.73660728
7311560,"EYTBWB5IR_24",1,3,7.12946431
7311566,"EYTBWB5IR_24",1,3,6.97321434
7311568,"EYTBWB5IR_24",1,3,6.84375037
7311569,"EYTBWB5IR_24",1,3,7.1964294
7397666,"EYTBWB5IR_24",1,3,7.22321443
7397667,"EYTBWB5IR_24",1,4,6.55133946
7397670,"EYTBWB5IR_24",1,4,6.48437549
7397672,"EYTBWB5IR_24",1,4,6.53348252
7397682,"EYTBWB5IR_24",1,4,6.73214355
7398813,"EYTBWB5IR_02",2,3,6.62053641
7397687,"EYTBWB5IR_24",1,4,6.95089358
7397691,"EYTBWB5IR_24",1,5,6.81696461
7397692,"EYTBWB5IR_24",1,5,6.85714364
7397713,"EYTBWB5IR_24",1,5,7.26339367
7397720,"EYTBWB5IR_24",1,5,7.0178577
7397728,"EYTBWB5IR_24",1,5,6.48883973
7311612,"EYTBWB5IR_24",1,6,7.24107176
7397737,"EYTBWB5IR_24",1,6,7.16071479
7397747,"EYTBWB5IR_24",1,6,6.84375082
7397754,"EYTBWB5IR_24",1,6,6.66071485
7398872,"EYTBWB5IR_02",2,3,7.09375062
7397762,"EYTBWB5IR_24",1,6,7.04464388
7397737,"EYTBWB5IR_24",2,1,6.9598218
7397661,"EYTBWB5IR_24",2,1,7.53125029
4755014,"EYTBWB5IR_24",2,1,6.9241075
7397666,"EYTBWB5IR_24",2,1,7.03571444
7311566,"EYTBWB5IR_24",2,1,6.70535735
7397670,"EYTBWB5IR_24",2,2,6.2343755
7397713,"EYTBWB5IR_24",2,2,7.12053668
7311551,"EYTBWB5IR_24",2,2,7.28571417
7397747,"EYTBWB5IR_24",2,2,6.77232183
7312523,"EYTBWB5IR_02",2,3,7.89285747
7311544,"EYTBWB5IR_24",2,2,6.59821414
7311568,"EYTBWB5IR_24",2,3,6.50669638
7311569,"EYTBWB5IR_24",2,3,6.64955441
7397691,"EYTBWB5IR_24",2,3,7.35714362
7397667,"EYTBWB5IR_24",2,3,6.54910747
7311612,"EYTBWB5IR_24",2,3,7.07142977
7311541,"EYTBWB5IR_24",2,4,6.06919611
7397682,"EYTBWB5IR_24",2,4,6.22544656
6176013,"EYTBWB5IR_24",2,4,7.7276792
7311555,"EYTBWB5IR_24",2,4,5.5334822
7398903,"EYTBWB5IR_02",2,3,6.63839377
7397754,"EYTBWB5IR_24",2,4,6.69196486
7397692,"EYTBWB5IR_24",2,5,6.40178665
7397687,"EYTBWB5IR_24",2,5,6.69642959
7397728,"EYTBWB5IR_24",2,5,6.24776874
7311536,"EYTBWB5IR_24",2,5,6.3258938
7397646,"EYTBWB5IR_24",2,5,6.40848226
7311560,"EYTBWB5IR_24",2,6,7.21428632
7397762,"EYTBWB5IR_24",2,6,6.38616189
7311557,"EYTBWB5IR_24",2,6,6.92410723
7397720,"EYTBWB5IR_24",2,6,6.59375071
7398774,"EYTBWB5IR_02",2,4,6.29464311
7397672,"EYTBWB5IR_24",2,6,6.34598253
7311569,"EYTBWB5IR_24",3,1,6.63169642
7311555,"EYTBWB5IR_24",3,1,6.05580421
7311568,"EYTBWB5IR_24",3,1,7.02232139
4755014,"EYTBWB5IR_24",3,1,6.7410716
7397687,"EYTBWB5IR_24",3,1,6.6897326
7311557,"EYTBWB5IR_24",3,2,6.37053624
7397670,"EYTBWB5IR_24",3,2,6.32366151
7397691,"EYTBWB5IR_24",3,2,7.21875063
7311541,"EYTBWB5IR_24",3,2,6.58928612
7398846,"EYTBWB5IR_02",2,4,6.69642956
7397666,"EYTBWB5IR_24",3,2,6.86607145
7397720,"EYTBWB5IR_24",3,3,7.05357172
7397747,"EYTBWB5IR_24",3,3,6.63616184
7397762,"EYTBWB5IR_24",3,3,6.9062509
7397728,"EYTBWB5IR_24",3,3,5.92857175
7397672,"EYTBWB5IR_24",3,3,6.77232154
7397713,"EYTBWB5IR_24",3,4,6.44419669
7311566,"EYTBWB5IR_24",3,4,6.57589336
7397682,"EYTBWB5IR_24",3,4,6.25669657
7311612,"EYTBWB5IR_24",3,4,7.15178678
6176013,"EYTBWB5IR_02",2,4,8.1830362
7311536,"EYTBWB5IR_24",3,4,6.4508939
7397646,"EYTBWB5IR_24",3,5,6.56473227
7311544,"EYTBWB5IR_24",3,5,7.10714315
7397667,"EYTBWB5IR_24",3,5,6.52008948
7397737,"EYTBWB5IR_24",3,5,7.18750081
7397661,"EYTBWB5IR_24",3,5,6.9732143
6176013,"EYTBWB5IR_24",3,6,7.8392863
7397692,"EYTBWB5IR_24",3,6,6.12276866
7397754,"EYTBWB5IR_24",3,6,6.35267987
7311560,"EYTBWB5IR_24",3,6,6.09821433
7398782,"EYTBWB5IR_02",2,4,7.1339292
7311551,"EYTBWB5IR_24",3,6,6.74107118
7398920,"EYTBWB5IR_02",2,4,6.98214386
6176013,"EYTBWB5IR_25",1,1,NA
4755014,"EYTBWB5IR_25",1,1,6.9553574
7397771,"EYTBWB5IR_25",1,1,6.6830367
7397772,"EYTBWB5IR_25",1,1,7.1830361
7397815,"EYTBWB5IR_25",1,1,7.29910713
7397873,"EYTBWB5IR_25",1,2,6.83035716
7397891,"EYTBWB5IR_25",1,2,7.23214319
7397892,"EYTBWB5IR_25",1,2,7.14285722
7397893,"EYTBWB5IR_25",1,2,6.70982125
7398877,"EYTBWB5IR_02",2,5,6.80803665
7311762,"EYTBWB5IR_25",1,2,7.30803628
7397995,"EYTBWB5IR_25",1,3,6.75000031
7398001,"EYTBWB5IR_25",1,3,6.92857134
7398005,"EYTBWB5IR_25",1,3,6.80357137
7398014,"EYTBWB5IR_25",1,3,7.2500004
7398018,"EYTBWB5IR_25",1,3,8.20535743
7398019,"EYTBWB5IR_25",1,4,7.51785746
7398020,"EYTBWB5IR_25",1,4,7.31696449
7398023,"EYTBWB5IR_25",1,4,7.47321452
7311793,"EYTBWB5IR_25",1,4,6.64062555
7312551,"EYTBWB5IR_02",2,5,7.93303659
7398041,"EYTBWB5IR_25",1,4,6.52901858
7398092,"EYTBWB5IR_25",1,5,7.48214361
7398119,"EYTBWB5IR_25",1,5,7.25892964
7311884,"EYTBWB5IR_25",1,5,7.51785767
7311886,"EYTBWB5IR_25",1,5,7.3526797
7311891,"EYTBWB5IR_25",1,5,7.18303673
7311894,"EYTBWB5IR_25",1,6,7.43750076
7311895,"EYTBWB5IR_25",1,6,7.08035779
7398177,"EYTBWB5IR_25",1,6,6.60044682
7398192,"EYTBWB5IR_25",1,6,5.83482185
7398895,"EYTBWB5IR_02",2,5,7.22321474
7398197,"EYTBWB5IR_25",1,6,7.15178688
7311895,"EYTBWB5IR_25",2,1,6.2723218
7311762,"EYTBWB5IR_25",2,1,7.18303629
4755014,"EYTBWB5IR_25",2,1,6.0424115
7398018,"EYTBWB5IR_25",2,1,7.16071444
7398001,"EYTBWB5IR_25",2,1,6.97321435
7398020,"EYTBWB5IR_25",2,2,7.1830365
7311884,"EYTBWB5IR_25",2,2,7.75892968
7397873,"EYTBWB5IR_25",2,2,7.21428617
7398177,"EYTBWB5IR_25",2,2,6.95535783
7312470,"EYTBWB5IR_02",2,5,7.1919648
7397815,"EYTBWB5IR_25",2,2,7.68750014
7398005,"EYTBWB5IR_25",2,3,6.66964338
7398014,"EYTBWB5IR_25",2,3,6.59598241
7398092,"EYTBWB5IR_25",2,3,7.04464362
7398019,"EYTBWB5IR_25",2,3,7.33482147
7311894,"EYTBWB5IR_25",2,3,7.72767977
7397772,"EYTBWB5IR_25",2,4,6.95535711
7311793,"EYTBWB5IR_25",2,4,7.26339356
6176013,"EYTBWB5IR_25",2,4,7.5446432
7397891,"EYTBWB5IR_25",2,4,6.5625002
7398785,"EYTBWB5IR_02",2,5,7.04017926
7398192,"EYTBWB5IR_25",2,4,6.39062586
7398119,"EYTBWB5IR_25",2,5,7.34821465
7398041,"EYTBWB5IR_25",2,5,6.71875059
7311891,"EYTBWB5IR_25",2,5,NA
7397771,"EYTBWB5IR_25",2,5,NA
7397893,"EYTBWB5IR_25",2,5,6.91071426
7397995,"EYTBWB5IR_25",2,6,7.38392932
7398197,"EYTBWB5IR_25",2,6,7.20089389
7397892,"EYTBWB5IR_25",2,6,6.68973223
